clube_nome_completo,apelido,posicao_nome,mando,adversario_nome,pontos_num,media_num,jogos_num,preco_num,variacao_num
Chapecoense,Gilmar Dal Pozzo,Técnico,Casa,CFC,3.66,5.81,2,5.44,0.2
Chapecoense,Marcos Vinícius,Lateral,Casa,CFC,0.0,-1.3,1,2.0,0.0
Chapecoense,Giovanni Augusto,Meia,Casa,CFC,0.9,1.3,2,4.31,-0.38
Chapecoense,Léo Vieira,Goleiro,Casa,CFC,13.0,7.6,2,5.6,3.19
Chapecoense,Victor Caetano,Zagueiro,Casa,CFC,5.0,4.0,2,4.37,0.86
Chapecoense,Eduardo Doma,Zagueiro,Casa,CFC,3.0,3.0,2,3.11,0.42
Chapecoense,Bruno Leonardo,Zagueiro,Casa,CFC,0.5,0.5,1,2.72,-0.28
Chapecoense,Walter Clar,Lateral,Casa,CFC,0.0,4.75,2,5.6,-1.0
Mirassol,Walter,Goleiro,Casa,CRU,4.5,4.35,2,6.01,0.45
Chapecoense,Anderson,Goleiro,Casa,CFC,0.0,0.0,0,3.0,0.0
Chapecoense,Everton,Lateral,Casa,CFC,3.2,2.95,2,3.8,0.4
Chapecoense,João Paulo,Zagueiro,Casa,CFC,0.0,7.0,1,4.91,0.0
Chapecoense,Camilo,Meia,Casa,CFC,0.7,2.55,2,4.32,-0.5
Chapecoense,Rafael Carvalheira,Meia,Casa,CFC,1.4,5.3,2,5.9,-0.6
Chapecoense,Neto Pessoa,Atacante,Casa,CFC,0.0,0.0,0,3.0,0.0
Chapecoense,Marcinho,Atacante,Casa,CFC,1.8,1.7,2,3.1,0.08
Chapecoense,Rafael Thyere,Zagueiro,Casa,CFC,0.0,0.0,0,4.0,0.0
Chapecoense,Perotti,Atacante,Casa,CFC,0.0,0.0,0,4.0,0.0
Chapecoense,Ênio,Atacante,Casa,CFC,0.0,0.0,0,4.0,0.0
Chapecoense,Jean Carlos,Meia,Casa,CFC,8.5,10.75,2,8.93,1.1
Chapecoense,Ítalo,Atacante,Casa,CFC,-0.1,1.4,2,2.24,-0.41
Chapecoense,João Vitor,Meia,Casa,CFC,0.0,0.0,0,3.0,0.0
Flamengo,Vitão,Zagueiro,Fora,VIT,0.0,0.0,0,9.0,0.0
Chapecoense,Rubens,Atacante,Casa,CFC,0.0,0.0,1,1.69,-0.31
Chapecoense,Gustavo Talles,Lateral,Casa,CFC,0.0,0.0,0,2.0,0.0
Chapecoense,Mancha,Lateral,Casa,CFC,0.0,0.0,0,3.0,0.0
Chapecoense,Robert,Meia,Casa,CFC,0.0,3.0,1,3.51,0.0
Athlético-PR,Arthur Dias,Zagueiro,Casa,SAN,0.0,8.0,1,5.26,0.0
Internacional,Bernabéi,Lateral,Casa,PAL,0.6,0.8,2,8.31,-1.04
Chapecoense,Mailson,Atacante,Casa,CFC,0.0,0.0,0,2.0,0.0
Flamengo,Rossi,Goleiro,Fora,VIT,2.9,1.75,2,7.39,-0.18
Chapecoense,David,Meia,Casa,CFC,0.0,0.0,1,0.85,-0.15
Chapecoense,Palacios,Atacante,Casa,CFC,0.0,0.0,0,2.0,0.0
Fluminense,Lucho Acosta,Meia,Casa,BOT,4.4,9.1,2,10.9,-0.48
Palmeiras,Andreas Pereira,Meia,Fora,INT,16.5,11.6,2,17.15,2.53
Mirassol,Rodrigo Rodrigues,Atacante,Casa,CRU,0.0,0.0,0,4.0,0.0
Mirassol,Reinaldo,Lateral,Casa,CRU,2.0,1.4,2,12.93,-1.26
Cruzeiro,Kaiki Bruno,Lateral,Fora,MIR,3.2,2.7,2,11.52,-0.71
São Paulo,Felipe Negrucci,Meia,Casa,GRE,0.0,0.0,0,2.0,0.0
Bahia,Everton Ribeiro,Meia,Fora,VAS,1.8,1.65,2,8.07,-0.64
Mirassol,Eduardo,Meia,Casa,CRU,2.5,4.75,2,6.99,-0.37
Santos,Barreal,Meia,Fora,CAP,5.6,9.1,2,13.75,-0.49
Corinthians,Yuri Alberto,Atacante,Casa,RBB,0.0,0.7,1,15.79,0.0
Chapecoense,Kauan,Zagueiro,Casa,CFC,0.0,0.0,0,1.0,0.0
São Paulo,Luciano,Atacante,Casa,GRE,4.8,10.05,2,18.59,-1.5
Atlético-MG,Hulk,Atacante,Casa,REM,2.4,3.85,2,13.62,-1.33
Grêmio,Braithwaite,Atacante,Fora,SAO,0.0,0.0,0,13.0,0.0
Santos,Gustavo Henrique,Meia,Fora,CAP,0.0,0.0,0,2.0,0.0
Cruzeiro,Fernando,Atacante,Fora,MIR,0.0,0.0,0,1.0,0.0
Cruzeiro,William Fernando,Lateral,Fora,MIR,0.0,0.0,0,1.0,0.0
Cruzeiro,Nicolas Pontes,Lateral,Fora,MIR,0.0,0.0,0,1.0,0.0
Cruzeiro,Rhuan Gabriel,Meia,Fora,MIR,0.0,0.0,0,1.0,0.0
Cruzeiro,Janderson,Zagueiro,Fora,MIR,0.0,0.0,0,1.0,0.0
Santos,Mateus Xavier,Atacante,Fora,CAP,0.0,0.0,0,2.0,0.0
Cruzeiro,Vitinho,Meia,Fora,MIR,0.0,0.0,0,2.0,0.0
Cruzeiro,Rodriguinho,Meia,Fora,MIR,0.0,0.0,0,3.0,0.0
Santos,Miguelito,Meia,Fora,CAP,-0.3,1.65,2,3.82,-0.72
Cruzeiro,Bruno Alves,Zagueiro,Fora,MIR,0.0,0.0,0,2.0,0.0
Grêmio,Enamorado,Atacante,Fora,SAO,0.0,1.2,1,7.78,0.0
Cruzeiro,Kaiquy Luiz,Zagueiro,Fora,MIR,0.0,0.0,0,1.0,0.0
Cruzeiro,Kaio Jorge,Atacante,Fora,MIR,4.9,3.55,2,14.12,-0.56
Cruzeiro,Cauan Baptistella,Meia,Fora,MIR,0.0,0.0,0,2.0,0.0
Palmeiras,Vitor Roque,Atacante,Fora,INT,4.4,6.0,2,18.41,-1.44
Mirassol,Igor Cariús,Lateral,Casa,CRU,0.0,0.0,0,3.0,0.0
Cruzeiro,Marcelo Eráclito,Goleiro,Fora,MIR,0.0,0.0,0,1.0,0.0
Chapecoense,Bolasie,Atacante,Casa,CFC,0.0,1.2,1,5.33,0.0
São Paulo,Dória,Zagueiro,Casa,GRE,0.0,0.0,0,7.0,0.0
Bahia,Luciano Juba,Lateral,Fora,VAS,5.8,6.0,2,8.37,0.47
Vasco,Saldivia,Zagueiro,Casa,BAH,0.0,0.0,0,6.0,0.0
Flamengo,Pedro,Atacante,Fora,VIT,0.2,3.3,2,16.2,-2.41
Vasco,Johan Rojas,Meia,Casa,BAH,0.0,0.85,2,4.78,-0.73
Internacional,Paulinho,Meia,Casa,PAL,3.0,1.6,2,4.45,0.29
Mirassol,Lucas Mugni,Meia,Casa,CRU,0.0,0.0,0,7.0,0.0
Bragantino,Cauê,Lateral,Fora,COR,0.0,0.0,0,2.0,0.0
Mirassol,Galeano,Atacante,Casa,CRU,1.2,1.2,2,6.39,-0.58
Bragantino,Gustavo Henrique,Zagueiro,Fora,COR,0.0,0.0,0,3.0,0.0
Remo,Thalisson Gabriel,Zagueiro,Fora,CAM,0.0,0.0,0,3.0,0.0
Mirassol,Lucas Oliveira,Zagueiro,Casa,CRU,0.0,0.0,0,4.0,0.0
Bahia,Román Gómez,Lateral,Fora,VAS,0.0,0.0,0,5.0,0.0
Santos,JP Chermont,Lateral,Fora,CAP,0.0,0.0,0,2.0,0.0
Mirassol,Denilson,Meia,Casa,CRU,1.4,1.4,1,4.74,-0.26
Vasco,Guilherme Estrella,Meia,Casa,BAH,0.0,0.0,0,3.0,0.0
Vasco,Phillipe Gabriel,Goleiro,Casa,BAH,0.0,0.0,0,1.0,0.0
Botafogo,Wallace Davi,Meia,Fora,FLU,0.0,0.0,0,4.0,0.0
Atlético-MG,Maycon,Meia,Casa,REM,2.7,2.6,2,6.46,-0.14
Vasco,GB,Atacante,Casa,BAH,0.0,0.0,1,3.27,0.0
Bragantino,Marcelinho,Meia,Fora,COR,0.0,6.3,1,3.03,0.0
Remo,Marllon,Zagueiro,Fora,CAM,2.4,2.95,2,5.24,-0.08
Grêmio,Noriega,Zagueiro,Fora,SAO,4.0,4.0,1,5.69,0.69
Chapecoense,João Bom,Atacante,Casa,CFC,0.0,0.0,0,2.0,0.0
Flamengo,Andrew,Goleiro,Fora,VIT,0.0,0.0,0,3.0,0.0
Chapecoense,Bruno Pacheco,Lateral,Casa,CFC,0.0,0.0,0,6.0,0.0
São Paulo,Luan Vinícius,Meia,Casa,GRE,0.0,0.0,1,3.39,-0.61
Atlético-MG,Kauã Pascini,Lateral,Casa,REM,0.0,0.0,0,1.0,0.0
Atlético-MG,Vitão,Zagueiro,Casa,REM,0.0,0.0,0,1.0,0.0
Atlético-MG,Mateus Iseppe,Meia,Casa,REM,0.0,0.0,0,2.0,0.0
Atlético-MG,Minda,Atacante,Casa,REM,0.0,0.0,0,9.0,0.0
Coritiba,Breno Lopes,Atacante,Fora,CHA,11.2,6.15,2,9.08,2.15
Remo,Léo Andrade,Zagueiro,Fora,CAM,5.0,4.1,2,5.14,0.75
Corinthians,Jacaré,Lateral,Casa,RBB,0.0,0.0,0,2.0,0.0
Atlético-MG,Victor Hugo,Meia,Casa,REM,1.3,5.4,2,5.96,-0.64
Mirassol,Rodrigues,Zagueiro,Casa,CRU,2.0,2.0,1,4.11,0.11
Atlético-MG,Preciado,Lateral,Casa,REM,2.2,2.2,1,7.57,-0.43
Remo,Patrick,Meia,Fora,CAM,1.5,1.4,2,4.36,-0.19
Mirassol,Igor Formiga,Lateral,Casa,CRU,7.7,5.85,2,7.54,1.23
Grêmio,Tetê,Atacante,Fora,SAO,11.3,7.3,2,12.61,1.63
Corinthians,Gabriel Paulista,Zagueiro,Casa,RBB,0.0,-0.3,1,8.08,0.0
Vitória,Gabriel,Goleiro,Casa,FLA,-2.4,2.2,2,5.6,-1.69
Cruzeiro,Gerson,Meia,Fora,MIR,4.0,2.7,2,10.79,-0.34
Remo,Rafael Monti,Atacante,Fora,CAM,0.0,0.0,0,4.0,0.0
Internacional,Villagra,Meia,Casa,PAL,0.0,0.0,1,6.55,0.0
Vitória,Emmanuel Martínez,Meia,Casa,FLA,0.0,0.0,0,5.0,0.0
Athlético-PR,Luiz Gustavo,Meia,Casa,SAN,0.0,0.0,0,6.0,0.0
Remo,Cufré,Lateral,Fora,CAM,0.0,0.0,0,4.0,0.0
Athlético-PR,Bruninho,Meia,Casa,SAN,0.0,0.0,0,3.0,0.0
Remo,Freitas,Meia,Fora,CAM,0.0,0.0,0,1.0,0.0
São Paulo,Paulinho,Atacante,Casa,GRE,0.0,0.0,0,2.0,0.0
Athlético-PR,Gilberto,Lateral,Casa,SAN,0.0,0.0,0,2.0,0.0
Bahia,Dell,Atacante,Fora,VAS,-1.0,0.75,2,1.88,-0.63
Corinthians,Milans,Lateral,Casa,RBB,0.0,0.0,0,6.0,0.0
Coritiba,Gustavo,Meia,Fora,CHA,0.0,0.0,0,4.0,0.0
Vitória,Edu,Zagueiro,Casa,FLA,0.0,0.0,0,4.0,0.0
Atlético-MG,Cassierra,Atacante,Casa,REM,0.0,0.0,0,10.0,0.0
Mirassol,Everton Galdino,Atacante,Casa,CRU,1.2,0.85,2,3.33,-0.12
Remo,Picco,Meia,Fora,CAM,3.6,3.6,1,5.54,0.54
Vitória,Riccieli,Zagueiro,Casa,FLA,2.0,3.5,2,4.85,-0.18
Grêmio,Tiaguinho,Meia,Fora,SAO,0.0,0.0,0,1.0,0.0
Remo,José Welison,Meia,Fora,CAM,0.8,0.8,1,3.68,-0.32
Fluminense,Jemmes,Zagueiro,Casa,BOT,2.2,3.85,2,6.48,-0.36
Vasco,Marino Hinestroza,Atacante,Casa,BAH,2.0,2.0,1,8.35,-0.65
Vitória,Marinho,Atacante,Casa,FLA,0.0,0.0,0,6.0,0.0
Palmeiras,Luis Pacheco,Meia,Fora,INT,0.0,0.0,1,2.54,-0.46
Vitória,Fintelman,Goleiro,Casa,FLA,0.0,0.0,0,2.0,0.0
Vitória,Yuri Sena,Goleiro,Casa,FLA,0.0,0.0,0,1.0,0.0
Coritiba,Fabinho,Atacante,Fora,CHA,0.0,0.0,0,3.0,0.0
Vasco,Brenner,Atacante,Casa,BAH,8.9,8.9,1,10.0,2.0
Remo,Vitor Bueno,Meia,Fora,CAM,3.5,3.5,1,7.2,0.2
Atlético-MG,Cissé,Meia,Casa,REM,0.5,0.5,1,1.03,0.03
Palmeiras,Arthur,Lateral,Fora,INT,0.0,-0.3,1,0.71,0.0
Flamengo,Pablo Lúcio,Meia,Fora,VIT,0.0,0.0,0,2.0,0.0
Palmeiras,Riquelme Fillipi,Atacante,Fora,INT,0.0,-0.3,1,0.71,0.0
Athlético-PR,Riquelme,Meia,Casa,SAN,0.0,-0.3,1,0.71,0.0
Vitória,Lawan,Atacante,Casa,FLA,-0.3,-0.3,1,0.74,-0.26
Atlético-MG,Índio,Meia,Casa,REM,0.0,0.0,0,1.0,0.0
Vitória,Fabri,Atacante,Casa,FLA,7.7,6.55,2,6.52,1.35
São Paulo,Pedro Ferreira,Meia,Casa,GRE,0.0,0.0,0,1.0,0.0
Vitória,Zé Breno,Meia,Casa,FLA,0.0,0.0,0,2.0,0.0
Internacional,João Victor,Atacante,Casa,PAL,0.0,0.0,0,1.0,0.0
Internacional,Allex,Meia,Casa,PAL,0.0,0.0,0,1.0,0.0
Internacional,João Bezerra,Atacante,Casa,PAL,0.0,0.0,0,1.0,0.0
Santos,Fernando Pradella,Atacante,Fora,CAP,0.0,0.0,1,0.82,0.0
Vasco,Andrey Fernandes,Atacante,Casa,BAH,0.0,1.7,1,1.41,0.0
Vasco,João Vitor,Atacante,Casa,BAH,0.0,0.0,2,0.72,-0.1
Corinthians,Kaio César,Atacante,Casa,RBB,0.0,0.0,0,8.0,0.0
Internacional,Alisson,Lateral,Casa,PAL,0.0,0.0,0,1.0,0.0
Botafogo,Arthur Izaque,Atacante,Fora,FLU,0.0,0.0,0,1.0,0.0
Botafogo,Arthur Novaes,Meia,Fora,FLU,0.0,0.0,0,1.0,0.0
Flamengo,Lucas Paquetá,Meia,Fora,VIT,5.6,5.6,1,17.27,-0.73
Botafogo,Kadu,Lateral,Fora,FLU,0.0,0.0,0,1.0,0.0
Internacional,Alerrandro,Atacante,Casa,PAL,2.0,2.0,1,8.35,-0.65
Chapecoense,Garcez,Atacante,Casa,CFC,1.5,1.5,1,3.93,-0.07
Botafogo,Kauan Toledo,Atacante,Fora,FLU,0.0,0.0,0,1.0,0.0
Vitória,Pedro Henrique,Atacante,Casa,FLA,0.0,0.0,0,3.0,0.0
Vasco,JP,Meia,Casa,BAH,0.0,0.0,0,1.0,0.0
Bragantino,Herrera,Atacante,Fora,COR,0.0,0.0,0,5.0,0.0
Remo,Catarozzi,Meia,Fora,CAM,0.9,0.9,1,5.41,-0.59
Atlético-MG,Pedro Cobra,Goleiro,Casa,REM,0.0,0.0,0,1.0,0.0
Remo,Tico,Atacante,Fora,CAM,0.0,0.0,0,1.0,0.0
Remo,Rafael Soares,Meia,Fora,CAM,0.0,0.0,0,1.0,0.0
Cruzeiro,Chico da Costa,Atacante,Fora,MIR,0.0,0.0,0,5.0,0.0
Internacional,Diego,Goleiro,Casa,PAL,0.0,0.0,0,1.0,0.0
Remo,Filipe Lima,Atacante,Fora,CAM,0.0,0.0,0,1.0,0.0
Botafogo,Marquinhos,Meia,Fora,FLU,0.0,0.0,1,0.85,-0.15
Chapecoense,Vinicius,Zagueiro,Casa,CFC,0.0,0.0,0,2.0,0.0
Mirassol,Chico Kim,Meia,Casa,CRU,0.0,0.0,0,4.0,0.0
Grêmio,Roger,Meia,Fora,SAO,0.0,0.0,0,1.0,0.0
Vitória,Pablo Baianinho,Meia,Casa,FLA,0.0,0.0,0,1.0,0.0
Vasco,Cuiabano,Lateral,Casa,BAH,0.0,0.0,0,9.0,0.0
Vitória,Luis Miguel,Atacante,Casa,FLA,0.0,0.0,0,1.0,0.0
Fluminense,Wesley Natã,Atacante,Casa,BOT,0.0,0.0,0,1.0,0.0
Fluminense,Matheus Reis,Atacante,Casa,BOT,0.0,0.0,0,1.0,0.0
Coritiba,Brayan,Atacante,Fora,CHA,0.0,0.0,0,1.0,0.0
Palmeiras,Arias,Meia,Fora,INT,0.0,0.0,0,16.0,0.0
Vitória,Lucas Silva,Atacante,Casa,FLA,0.0,0.0,0,4.0,0.0
Mirassol,Willian Machado,Zagueiro,Casa,CRU,6.0,3.0,2,5.21,1.12
Coritiba,Alejandro Ararat,Meia,Fora,CHA,0.0,0.0,0,4.0,0.0
Vasco,Spinelli,Atacante,Casa,BAH,0.0,0.0,0,7.0,0.0
Fluminense,Martinelli,Meia,Casa,BOT,1.9,1.8,2,7.44,-0.52
São Paulo,Djhordney,Meia,Casa,GRE,0.0,0.0,0,1.0,0.0
Santos,Nadson,Atacante,Fora,CAP,0.0,0.0,0,1.0,0.0
Remo,Alef Manga,Atacante,Fora,CAM,16.1,8.5,2,8.22,3.81
Coritiba,Enzo Vagner,Atacante,Fora,CHA,0.0,0.0,0,1.0,0.0
Cruzeiro,Villalba,Zagueiro,Fora,MIR,0.0,0.0,0,10.0,0.0
Grêmio,Nardoni,Meia,Fora,SAO,0.0,0.0,0,10.0,0.0
Remo,Juan Carlos Osorio,Técnico,Fora,CAM,5.85,3.91,2,6.45,0.85
Internacional,Alan Patrick,Meia,Casa,PAL,2.0,2.5,2,7.13,-0.47
Chapecoense,Higor Meritão,Meia,Casa,CFC,0.9,7.15,2,6.98,-0.99
Botafogo,Arthur Cabral,Atacante,Fora,FLU,8.9,8.0,2,10.19,1.15
Vitória,Erick,Atacante,Casa,FLA,0.5,6.5,2,8.75,-1.36
São Paulo,Enzo Díaz,Lateral,Casa,GRE,3.6,6.4,2,9.36,-0.41
Palmeiras,Belé,Atacante,Fora,INT,0.0,0.0,0,3.0,0.0
São Paulo,Rafael,Goleiro,Casa,GRE,2.9,3.55,2,8.44,-0.4
Vasco,Philippe Coutinho,Meia,Casa,BAH,11.4,11.1,2,14.8,1.19
Atlético-MG,Everson,Goleiro,Casa,REM,4.2,3.95,2,10.08,-0.22
Santos,Gabriel Brazão,Goleiro,Fora,CAP,1.6,-2.2,2,5.85,-0.23
Athlético-PR,Santos,Goleiro,Casa,SAN,0.0,11.5,1,10.58,0.0
Cruzeiro,Cássio,Goleiro,Fora,MIR,-2.0,-2.35,2,7.97,-1.72
Flamengo,Alex Sandro,Lateral,Fora,VIT,4.5,2.75,2,10.09,-0.08
Santos,Neymar,Meia,Fora,CAP,0.0,0.0,0,19.0,0.0
Botafogo,Vitinho,Lateral,Fora,FLU,5.8,6.75,2,10.24,0.18
Vasco,Léo Jardim,Goleiro,Casa,BAH,-1.0,0.45,2,8.14,-1.53
Cruzeiro,Christian,Meia,Fora,MIR,2.8,2.0,2,7.54,-0.24
Atlético-MG,Renan Lodi,Lateral,Casa,REM,2.7,6.95,2,11.84,-1.09
Fluminense,Fábio,Goleiro,Casa,BOT,5.5,3.8,2,10.68,0.13
Flamengo,Carrascal,Meia,Fora,VIT,2.7,2.95,2,10.95,-0.81
Internacional,Rochet,Goleiro,Casa,PAL,2.9,2.35,2,7.03,-0.15
Botafogo,Alexander Barboza,Zagueiro,Fora,FLU,10.8,8.5,2,12.59,1.42
Remo,Yago Pikachu,Meia,Fora,CAM,1.4,1.75,2,5.99,-0.47
Cruzeiro,Fabrício Bruno,Zagueiro,Fora,MIR,4.8,2.65,2,10.03,0.04
Bahia,David Duarte,Zagueiro,Fora,VAS,4.3,2.6,2,5.01,0.6
Bahia,João Paulo,Goleiro,Fora,VAS,0.0,0.0,0,6.0,0.0
Bahia,Kanu,Zagueiro,Fora,VAS,0.0,0.0,0,4.0,0.0
Bahia,Erick Pulga,Atacante,Fora,VAS,0.9,2.15,2,8.37,-1.0
Bahia,Gilberto,Lateral,Fora,VAS,3.8,4.1,2,7.31,0.04
Bahia,Ronaldo,Goleiro,Fora,VAS,2.9,3.55,2,6.29,-0.09
Bahia,Willian José,Atacante,Fora,VAS,0.8,5.15,2,11.54,-1.61
Corinthians,Matheuzinho,Lateral,Casa,RBB,0.0,4.8,1,11.5,0.0
Bahia,Iago,Lateral,Fora,VAS,0.0,0.0,0,4.0,0.0
Bahia,Jean Lucas,Meia,Fora,VAS,2.4,4.25,2,8.85,-0.65
Bahia,Acevedo,Meia,Fora,VAS,9.2,5.55,2,6.63,1.87
Bahia,Ademir,Atacante,Fora,VAS,3.3,4.25,2,8.12,-0.25
Bahia,Zé Guilherme,Lateral,Fora,VAS,0.0,0.0,0,3.0,0.0
Bahia,Santiago Mingo,Zagueiro,Fora,VAS,0.2,0.35,2,4.49,-0.59
Bahia,Cristian Olivera,Atacante,Fora,VAS,10.0,6.45,2,7.85,1.92
Bahia,Gabriel Xavier,Zagueiro,Fora,VAS,0.0,0.0,0,5.0,0.0
Bahia,Erick,Meia,Fora,VAS,0.2,0.1,2,5.06,-0.67
Bahia,Rogério Ceni,Técnico,Fora,VAS,4.72,4.95,2,10.65,-0.17
Bahia,Rezende,Meia,Fora,VAS,0.0,0.0,0,3.0,0.0
Bahia,Caio Alexandre,Meia,Fora,VAS,0.5,0.5,1,6.11,-0.89
Bahia,Cauly,Meia,Fora,VAS,0.0,0.0,0,6.0,0.0
Botafogo,Neto,Goleiro,Fora,FLU,-1.1,4.55,2,8.37,-1.75
Bahia,Michel Araújo,Meia,Fora,VAS,0.0,-3.1,1,3.82,0.0
Botafogo,Alex Telles,Lateral,Fora,FLU,-0.1,3.95,2,10.86,-1.76
Bahia,Ruan Pablo,Atacante,Fora,VAS,0.0,0.0,0,2.0,0.0
Bahia,Kayky,Atacante,Fora,VAS,0.0,0.0,0,5.0,0.0
Bahia,Victor Nascimento,Goleiro,Fora,VAS,0.0,0.0,0,1.0,0.0
Botafogo,Mateo Ponte,Lateral,Fora,FLU,-0.8,2.7,2,5.15,-1.12
Bahia,Fredi Lippert,Zagueiro,Fora,VAS,0.0,0.0,0,2.0,0.0
Bahia,Sanabria,Atacante,Fora,VAS,6.8,6.8,1,7.55,1.55
Bahia,Rodrigo Nestor,Meia,Fora,VAS,0.0,0.0,1,5.73,0.0
Bahia,Kauê Furquim,Atacante,Fora,VAS,0.0,0.0,0,2.0,0.0
Botafogo,Léo Linck,Goleiro,Fora,FLU,0.0,0.0,0,6.0,0.0
Botafogo,Ythallo,Zagueiro,Fora,FLU,0.0,0.0,0,4.0,0.0
Botafogo,Cristhian Loor,Goleiro,Fora,FLU,0.0,0.0,0,2.0,0.0
Botafogo,David Ricardo,Zagueiro,Fora,FLU,0.0,0.0,0,7.0,0.0
Botafogo,Matheus Martins,Atacante,Fora,FLU,1.2,5.6,2,6.79,-0.81
Botafogo,Newton,Meia,Fora,FLU,4.4,3.2,2,5.35,0.56
Botafogo,Bastos,Zagueiro,Fora,FLU,0.0,0.0,0,6.0,0.0
Botafogo,Marçal,Lateral,Fora,FLU,0.0,8.0,1,7.71,0.0
Botafogo,Danilo,Meia,Fora,FLU,16.5,16.85,2,16.61,2.4
Botafogo,Martín Anselmi,Técnico,Fora,FLU,5.02,8.03,2,8.85,0.07
Atlético-MG,Reinier,Meia,Casa,REM,0.8,1.25,2,3.57,-0.3
Botafogo,Allan,Meia,Fora,FLU,-0.8,1.0,2,4.88,-1.01
Botafogo,Santiago Rodríguez,Meia,Fora,FLU,0.0,2.85,2,7.36,-1.18
Botafogo,Montoro,Meia,Fora,FLU,5.5,5.65,2,9.61,0.21
Botafogo,Villalba,Atacante,Fora,FLU,0.0,0.0,0,6.0,0.0
Botafogo,Chris Ramos,Atacante,Fora,FLU,0.0,0.0,0,7.0,0.0
Botafogo,Raul,Goleiro,Fora,FLU,0.0,0.0,0,3.0,0.0
Botafogo,Nathan Fernandes,Atacante,Fora,FLU,0.0,2.75,2,5.16,-0.86
Botafogo,Kaio,Zagueiro,Fora,FLU,0.0,0.0,0,7.0,0.0
Bragantino,Vagner Mancini,Técnico,Fora,COR,6.95,7.51,2,7.8,0.88
Bragantino,Eduardo Sasha,Atacante,Fora,COR,1.0,2.45,2,6.4,-0.69
Botafogo,Kadir,Atacante,Fora,FLU,0.0,0.0,0,5.0,0.0
Fluminense,Savarino,Meia,Casa,BOT,0.0,0.5,1,8.36,0.0
Botafogo,Artur,Atacante,Fora,FLU,2.0,5.0,2,8.57,-0.78
Bragantino,Matheus Fernandes,Meia,Fora,COR,2.8,1.55,2,4.42,0.22
Botafogo,Barrera,Meia,Fora,FLU,2.9,1.45,2,5.79,0.06
Bragantino,Gabriel,Meia,Fora,COR,3.9,2.3,2,5.55,0.4
Bragantino,Fernando,Atacante,Fora,COR,0.0,0.0,0,3.0,0.0
Bragantino,Cleiton,Goleiro,Fora,COR,6.3,6.95,2,8.91,0.52
Bragantino,Juninho Capixaba,Lateral,Fora,COR,8.9,12.55,2,13.54,0.5
Botafogo,Gabriel Abdias,Lateral,Fora,FLU,0.0,0.0,0,3.0,0.0
Bragantino,Eric Ramires,Meia,Fora,COR,0.0,0.0,1,4.23,-0.77
Bragantino,Pedro Henrique,Zagueiro,Fora,COR,5.5,5.0,2,7.8,0.49
Vitória,Luan Cândido,Lateral,Casa,FLA,0.9,0.9,1,4.56,-0.44
Botafogo,Jeffinho,Atacante,Fora,FLU,0.0,0.0,0,5.0,0.0
Bragantino,Eduardo Santos,Zagueiro,Fora,COR,0.0,0.0,0,5.0,0.0
Bragantino,Gustavo Marques,Zagueiro,Fora,COR,9.0,9.35,2,7.4,1.54
Bragantino,Andrés Hurtado,Lateral,Fora,COR,5.5,4.85,2,5.57,0.82
Bragantino,Alix Vinicius,Zagueiro,Fora,COR,4.4,3.9,2,6.47,0.37
Bragantino,Vanderlan,Lateral,Fora,COR,0.0,0.0,0,5.0,0.0
Bragantino,Sant Anna,Lateral,Fora,COR,0.0,6.2,1,5.45,0.0
Bragantino,Lucas Barbosa,Atacante,Fora,COR,3.3,3.65,2,7.77,-0.18
Vitória,Nathan Mendes,Lateral,Casa,FLA,1.6,1.6,1,3.97,-0.03
Bragantino,Fabrício,Goleiro,Fora,COR,0.0,0.0,0,2.0,0.0
Bragantino,Vinicinho,Atacante,Fora,COR,0.0,0.0,1,4.09,0.0
